Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	3.3178	0.2939	0.4063
Epoch:2.0	1.4098	0.6184	0.4528
Epoch:3.0	1.1657	0.6965	0.4906
Epoch:4.0	1.0454	0.7110	0.4679
Epoch:5.0	0.9152	0.7533	0.4994
Epoch:6.0	0.9842	0.7597	0.4755
Epoch:7.0	1.0474	0.7171	0.4830
Epoch:8.0	0.7972	0.7810	0.5107
Epoch:9.0	0.6537	0.8126	0.5258
Epoch:10.0	0.6397	0.8097	0.5094
Epoch:11.0	0.5940	0.8222	0.5208
Epoch:12.0	0.5807	0.8399	0.5119
Epoch:13.0	0.6276	0.8246	0.5132
Epoch:14.0	0.6240	0.8321	0.5170
Epoch:15.0	0.8599	0.8104	0.4906
Epoch:16.0	1.0417	0.7437	0.4465
Epoch:17.0	0.6755	0.8080	0.4906
Epoch:18.0	0.5327	0.8435	0.5031
Epoch:19.0	0.4976	0.8431	0.5082
Epoch:20.0	0.5192	0.8587	0.5044
Epoch:21.0	0.4718	0.8612	0.5119
Epoch:22.0	0.4429	0.8811	0.4994
Epoch:23.0	0.5331	0.8466	0.5258
Epoch:24.0	0.5078	0.8694	0.5057
Epoch:25.0	0.4996	0.8506	0.4969
Epoch:26.0	0.4169	0.8697	0.5296
Epoch:27.0	0.4097	0.8814	0.5409
Epoch:28.0	0.3690	0.8896	0.5258
Epoch:29.0	0.3401	0.8999	0.5447
Epoch:30.0	0.3059	0.9066	0.5358
Epoch:31.0	0.3272	0.9052	0.5182
Epoch:32.0	0.3010	0.9081	0.5459
Epoch:33.0	0.3335	0.9006	0.5472
Epoch:34.0	0.3075	0.9102	0.5421
Epoch:35.0	0.3006	0.9113	0.5371
Epoch:36.0	0.2779	0.9134	0.5296
Epoch:37.0	0.2771	0.9176	0.5233
Epoch:38.0	0.4132	0.9152	0.5195
Epoch:39.0	0.7325	0.8403	0.4969
Epoch:40.0	0.3982	0.8928	0.5220
Epoch:41.0	0.3115	0.9070	0.5358
Epoch:42.0	0.3066	0.9141	0.5409
Epoch:43.0	0.2995	0.9073	0.5220
Epoch:44.0	0.2494	0.9244	0.5195
Epoch:45.0	0.2615	0.9198	0.5384
Epoch:46.0	0.2519	0.9272	0.5208
Epoch:47.0	0.2533	0.9191	0.5421
Epoch:48.0	0.2330	0.9283	0.5308
Epoch:49.0	0.2283	0.9272	0.5585
Epoch:50.0	0.2988	0.9308	0.5145
Epoch:51.0	0.2997	0.9070	0.4931
Epoch:52.0	0.2332	0.9230	0.5145
Epoch:53.0	0.2289	0.9308	0.5245
Epoch:54.0	0.3872	0.9350	0.5296
Epoch:55.0	0.2984	0.9113	0.5094
Epoch:56.0	0.2334	0.9255	0.5170
Epoch:57.0	0.2487	0.9354	0.5132
Epoch:58.0	0.2483	0.9198	0.5094
Epoch:59.0	0.2088	0.9354	0.5396
Epoch:60.0	0.1916	0.9389	0.5509
Epoch:61.0	0.1896	0.9436	0.5258
Epoch:62.0	0.3662	0.9368	0.5321
Epoch:63.0	0.3713	0.8978	0.4981
Epoch:64.0	0.2249	0.9318	0.5057
Epoch:65.0	0.2236	0.9315	0.5270
Epoch:66.0	0.1953	0.9389	0.5195
Epoch:67.0	0.1679	0.9489	0.5358
Epoch:68.0	0.1769	0.9475	0.5245
Epoch:69.0	0.1829	0.9411	0.5434
Epoch:70.0	0.1630	0.9528	0.5421
Epoch:71.0	0.1744	0.9453	0.5421
Epoch:72.0	0.1536	0.9507	0.5421
Epoch:73.0	0.1610	0.9503	0.5170
Epoch:74.0	0.1604	0.9510	0.5346
Epoch:75.0	0.1596	0.9563	0.5434
Epoch:76.0	0.1615	0.9492	0.5258
Epoch:77.0	0.1690	0.9475	0.5157
Epoch:78.0	0.1487	0.9556	0.5472
Epoch:79.0	0.1513	0.9542	0.5270
Epoch:80.0	0.1530	0.9514	0.5245
Epoch:81.0	0.3110	0.9492	0.5509
Epoch:82.0	0.3388	0.9088	0.5157
Epoch:83.0	0.2189	0.9397	0.5195
Epoch:84.0	0.1667	0.9496	0.4943
Epoch:85.0	0.1514	0.9546	0.5044
Epoch:86.0	0.1771	0.9453	0.5057
Epoch:87.0	0.1446	0.9570	0.5245
Epoch:88.0	0.1388	0.9567	0.5560
Epoch:89.0	0.1455	0.9553	0.5119
Epoch:90.0	0.1465	0.9556	0.5346
Epoch:91.0	0.1600	0.9496	0.5145
Epoch:92.0	0.1584	0.9514	0.5308
Epoch:93.0	0.1428	0.9542	0.5208
Epoch:94.0	0.1318	0.9606	0.5384
Epoch:95.0	0.1222	0.9638	0.5421
Epoch:96.0	0.1327	0.9595	0.5182
Epoch:97.0	0.1234	0.9602	0.5421
Epoch:98.0	0.1572	0.9602	0.5371
Epoch:99.0	0.1354	0.9556	0.5371
Epoch:100.0	0.1285	0.9542	0.5296
Epoch:101.0	0.1223	0.9602	0.5396
Epoch:102.0	0.1400	0.9546	0.5409
Epoch:103.0	0.1285	0.9599	0.5535
Epoch:104.0	0.1225	0.9624	0.5472
Epoch:105.0	0.1262	0.9613	0.5333
Epoch:106.0	0.1199	0.9641	0.5384
Epoch:107.0	0.1179	0.9652	0.5459
Epoch:108.0	0.1354	0.9581	0.5371
Epoch:109.0	0.1223	0.9634	0.5321
Epoch:110.0	0.1185	0.9627	0.5308
Epoch:111.0	0.1250	0.9592	0.5459
Epoch:112.0	0.1182	0.9634	0.5321
Epoch:113.0	0.1054	0.9688	0.5346
Epoch:114.0	0.1041	0.9681	0.5396
Epoch:115.0	0.0950	0.9730	0.5170
Epoch:116.0	0.1371	0.9673	0.5346
Epoch:117.0	0.1462	0.9574	0.5245
Epoch:118.0	0.1445	0.9567	0.5497
Epoch:119.0	0.1169	0.9620	0.5497
Epoch:120.0	0.1115	0.9663	0.5170
