Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:133.0	0.0464	0.9869	0.5472
Epoch:134.0	0.0502	0.9862	0.5648
Epoch:135.0	0.0416	0.9876	0.5472
Epoch:136.0	0.0369	0.9879	0.5522
Epoch:137.0	0.0424	0.9869	0.5522
Epoch:138.0	0.0442	0.9908	0.5447
Epoch:139.0	0.0485	0.9854	0.5472
Epoch:140.0	0.0408	0.9862	0.5459
Epoch:141.0	0.0328	0.9894	0.5635
Epoch:142.0	0.0441	0.9869	0.5547
Epoch:143.0	0.0326	0.9904	0.5585
Epoch:144.0	0.0362	0.9879	0.5597
Epoch:145.0	0.0319	0.9897	0.5560
Epoch:146.0	0.0465	0.9833	0.5535
Epoch:147.0	0.0416	0.9865	0.5748
Epoch:148.0	0.0414	0.9879	0.5610
Epoch:149.0	0.0533	0.9837	0.5497
Epoch:150.0	0.0417	0.9876	0.5585
Epoch:151.0	0.0425	0.9876	0.5597
Epoch:152.0	0.0434	0.9851	0.5484
Epoch:153.0	0.0295	0.9894	0.5497
Epoch:154.0	0.0324	0.9901	0.5648
Epoch:155.0	0.0346	0.9894	0.5522
Epoch:156.0	0.0255	0.9918	0.5610
Epoch:157.0	0.0422	0.9869	0.5660
Epoch:158.0	0.0316	0.9922	0.5597
Epoch:159.0	0.0295	0.9911	0.5484
Epoch:160.0	0.0308	0.9908	0.5660
Epoch:161.0	0.0368	0.9890	0.5698
Epoch:162.0	0.0334	0.9901	0.5535
Epoch:163.0	0.0378	0.9890	0.5572
Epoch:164.0	0.0312	0.9908	0.5660
Epoch:165.0	0.0322	0.9911	0.5660
Epoch:166.0	0.0349	0.9894	0.5585
Epoch:167.0	0.0289	0.9940	0.5597
Epoch:168.0	0.0451	0.9851	0.5723
Epoch:169.0	0.0388	0.9886	0.5623
Epoch:170.0	0.0376	0.9894	0.5572
Epoch:171.0	0.0316	0.9901	0.5547
Epoch:172.0	0.0361	0.9876	0.5635
Epoch:173.0	0.0337	0.9901	0.5597
Epoch:174.0	0.0330	0.9897	0.5497
Epoch:175.0	0.0394	0.9890	0.5509
Epoch:176.0	0.0282	0.9918	0.5472
Epoch:177.0	0.0289	0.9904	0.5434
Epoch:178.0	0.0423	0.9858	0.5572
Epoch:179.0	0.0296	0.9915	0.5497
Epoch:180.0	0.0293	0.9911	0.5572
Epoch:181.0	0.0431	0.9886	0.5409
Epoch:182.0	0.0315	0.9897	0.5522
Epoch:183.0	0.0363	0.9886	0.5409
Epoch:184.0	0.0332	0.9894	0.5597
Epoch:185.0	0.0381	0.9904	0.5711
Epoch:186.0	0.0384	0.9890	0.5610
Epoch:187.0	0.0443	0.9879	0.5623
Epoch:188.0	0.0312	0.9908	0.5409
Epoch:189.0	0.0311	0.9908	0.5623
Epoch:190.0	0.0355	0.9904	0.5950
Epoch:191.0	0.0273	0.9911	0.5686
Epoch:192.0	0.0325	0.9890	0.5572
Epoch:193.0	0.0314	0.9908	0.5610
Epoch:194.0	0.0260	0.9908	0.5572
Epoch:195.0	0.0421	0.9879	0.5522
Epoch:196.0	0.0363	0.9886	0.5635
Epoch:197.0	0.0355	0.9883	0.5472
Epoch:198.0	0.0250	0.9915	0.5371
Epoch:199.0	0.0387	0.9879	0.5384
Epoch:200.0	0.0264	0.9908	0.5811
Epoch:201.0	0.0377	0.9883	0.5597
Epoch:202.0	0.0355	0.9922	0.5535
Epoch:203.0	0.0234	0.9918	0.5673
Epoch:204.0	0.0342	0.9904	0.5736
