Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	1.9533	0.5218	0.4679
Epoch:2.0	0.9920	0.7291	0.4956
Epoch:3.0	0.8569	0.7629	0.4918
Epoch:4.0	0.6165	0.8257	0.5094
Epoch:5.0	0.5312	0.8474	0.5107
Epoch:6.0	0.4178	0.8782	0.4994
Epoch:7.0	0.3543	0.8875	0.4994
Epoch:8.0	0.3381	0.8985	0.5220
Epoch:9.0	0.2701	0.9173	0.5270
Epoch:10.0	0.2468	0.9219	0.5283
Epoch:11.0	0.2426	0.9198	0.5132
Epoch:12.0	0.2105	0.9397	0.5522
Epoch:13.0	0.1848	0.9489	0.5358
Epoch:14.0	0.2399	0.9301	0.5220
Epoch:15.0	0.1914	0.9428	0.5132
Epoch:16.0	0.1669	0.9443	0.5208
Epoch:17.0	0.1516	0.9510	0.5346
Epoch:18.0	0.1128	0.9624	0.5308
Epoch:19.0	0.1160	0.9695	0.5346
Epoch:20.0	0.1159	0.9634	0.5371
Epoch:21.0	0.1239	0.9645	0.5384
Epoch:22.0	0.1045	0.9709	0.5434
Epoch:23.0	0.2479	0.9379	0.5371
Epoch:24.0	0.1908	0.9652	0.5686
Epoch:25.0	0.1756	0.9450	0.5396
Epoch:26.0	0.1197	0.9617	0.5497
Epoch:27.0	0.1033	0.9670	0.5245
Epoch:28.0	0.0959	0.9684	0.5245
Epoch:29.0	0.0820	0.9755	0.5434
Epoch:30.0	0.0781	0.9755	0.5308
Epoch:31.0	0.0819	0.9766	0.5333
Epoch:32.0	0.0882	0.9734	0.5635
Epoch:33.0	0.0797	0.9744	0.5686
Epoch:34.0	0.0773	0.9805	0.5535
Epoch:35.0	0.0867	0.9716	0.5560
Epoch:36.0	0.0726	0.9783	0.5459
Epoch:37.0	0.0666	0.9808	0.5623
Epoch:38.0	0.0754	0.9766	0.5698
Epoch:39.0	0.1024	0.9744	0.5597
Epoch:40.0	0.0640	0.9808	0.5535
Epoch:41.0	0.0632	0.9812	0.5635
Epoch:42.0	0.0618	0.9815	0.5547
Epoch:43.0	0.0915	0.9684	0.5296
Epoch:44.0	0.0583	0.9812	0.5447
Epoch:45.0	0.0546	0.9819	0.5535
Epoch:46.0	0.0499	0.9854	0.5195
Epoch:47.0	0.0526	0.9844	0.5384
Epoch:48.0	0.0607	0.9819	0.5421
Epoch:49.0	0.0652	0.9815	0.5346
Epoch:50.0	0.0708	0.9787	0.5648
Epoch:51.0	0.0501	0.9862	0.5346
Epoch:52.0	0.0468	0.9879	0.5535
