Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.1859	0.4665	0.4906
Epoch:2.0	1.1048	0.7064	0.4893
Epoch:3.0	0.9407	0.7405	0.4855
Epoch:4.0	0.7794	0.7792	0.4906
Epoch:5.0	0.6655	0.8097	0.4943
Epoch:6.0	0.5886	0.8332	0.5107
Epoch:7.0	0.5502	0.8399	0.4893
Epoch:8.0	0.4648	0.8662	0.5044
Epoch:9.0	0.4039	0.8779	0.5296
Epoch:10.0	0.3505	0.8853	0.5195
Epoch:11.0	0.3149	0.9020	0.5044
Epoch:12.0	0.2866	0.9127	0.5233
Epoch:13.0	0.3181	0.9084	0.5396
Epoch:14.0	0.2694	0.9105	0.5258
Epoch:15.0	0.2560	0.9208	0.5245
Epoch:16.0	0.2488	0.9219	0.5283
Epoch:17.0	0.2154	0.9333	0.5044
Epoch:18.0	0.1893	0.9397	0.5434
Epoch:19.0	0.1845	0.9407	0.5434
Epoch:20.0	0.1646	0.9457	0.5057
Epoch:21.0	0.1520	0.9496	0.5283
Epoch:22.0	0.1530	0.9524	0.5157
Epoch:23.0	0.1476	0.9539	0.5321
Epoch:24.0	0.1208	0.9627	0.5107
Epoch:25.0	0.1424	0.9524	0.5296
Epoch:26.0	0.1182	0.9649	0.5321
Epoch:27.0	0.1160	0.9638	0.5069
Epoch:28.0	0.1164	0.9645	0.4994
Epoch:29.0	0.1172	0.9656	0.5509
Epoch:30.0	0.1059	0.9666	0.5182
Epoch:31.0	0.1335	0.9645	0.5421
Epoch:32.0	0.1992	0.9421	0.5673
Epoch:33.0	0.1181	0.9641	0.5572
Epoch:34.0	0.1199	0.9620	0.5547
Epoch:35.0	0.1114	0.9656	0.5535
Epoch:36.0	0.1043	0.9702	0.5371
Epoch:37.0	0.0936	0.9709	0.5497
Epoch:38.0	0.0918	0.9741	0.5522
Epoch:39.0	0.1036	0.9716	0.5346
Epoch:40.0	0.0890	0.9734	0.5434
Epoch:41.0	0.1046	0.9720	0.5560
Epoch:42.0	0.0834	0.9762	0.5547
Epoch:43.0	0.0709	0.9783	0.5258
Epoch:44.0	0.0723	0.9776	0.5522
Epoch:45.0	0.0765	0.9780	0.5623
Epoch:46.0	0.0784	0.9744	0.5333
Epoch:47.0	0.0635	0.9815	0.5472
Epoch:48.0	0.0841	0.9759	0.5321
Epoch:49.0	0.0753	0.9759	0.5434
Epoch:50.0	0.0751	0.9759	0.5396
Epoch:51.0	0.0540	0.9808	0.5384
Epoch:52.0	0.0629	0.9801	0.5447
Epoch:53.0	0.0740	0.9769	0.5358
Epoch:54.0	0.0784	0.9783	0.5384
Epoch:55.0	0.0706	0.9748	0.5371
Epoch:56.0	0.0566	0.9812	0.5384
Epoch:57.0	0.0602	0.9837	0.5535
