Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:289.0	0.0039	0.9993	0.6969
Epoch:290.0	0.0024	0.9996	0.6843
Epoch:291.0	0.0026	0.9989	0.6730
Epoch:292.0	0.0064	0.9982	0.6855
Epoch:293.0	0.0044	0.9993	0.6956
Epoch:294.0	0.0026	0.9996	0.7057
Epoch:295.0	0.0051	0.9989	0.6881
Epoch:296.0	0.0077	0.9986	0.6918
Epoch:297.0	0.0059	0.9989	0.6906
Epoch:298.0	0.0025	0.9993	0.6981
Epoch:299.0	0.0061	0.9986	0.6943
Epoch:300.0	0.0044	0.9982	0.6994
Epoch:301.0	0.0037	0.9989	0.6956
Epoch:302.0	0.0037	0.9989	0.6881
Epoch:303.0	0.0041	0.9989	0.7044
Epoch:304.0	0.0038	0.9993	0.6881
Epoch:305.0	0.0073	0.9986	0.7069
Epoch:306.0	0.0046	0.9986	0.6767
Epoch:307.0	0.0069	0.9975	0.6730
Epoch:308.0	0.0061	0.9982	0.6981
Epoch:309.0	0.0051	0.9989	0.6830
Epoch:310.0	0.0043	0.9986	0.6780
Epoch:311.0	0.0018	0.9996	0.6931
Epoch:312.0	0.0034	0.9986	0.7031
Epoch:313.0	0.0025	0.9993	0.6994
Epoch:314.0	0.0028	0.9996	0.6931
Epoch:315.0	0.0055	0.9986	0.7031
Epoch:316.0	0.0043	0.9986	0.7107
Epoch:317.0	0.0058	0.9986	0.6830
Epoch:318.0	0.0029	0.9993	0.6843
Epoch:319.0	0.0064	0.9982	0.6969
Epoch:320.0	0.0036	0.9993	0.6792
Epoch:321.0	0.0037	0.9989	0.7019
Epoch:322.0	0.0033	0.9996	0.7132
Epoch:323.0	0.0082	0.9982	0.7031
Epoch:324.0	0.0030	0.9989	0.7006
Epoch:325.0	0.0027	0.9989	0.6956
Epoch:326.0	0.0039	0.9986	0.6956
Epoch:327.0	0.0079	0.9972	0.6981
Epoch:328.0	0.0032	0.9986	0.6931
Epoch:329.0	0.0049	0.9996	0.6855
Epoch:330.0	0.0028	0.9993	0.7107
Epoch:331.0	0.0019	0.9996	0.7006
Epoch:332.0	0.0053	0.9982	0.6906
Epoch:333.0	0.0033	0.9993	0.7296
Epoch:334.0	0.0034	0.9993	0.7094
Epoch:335.0	0.0052	0.9975	0.6969
Epoch:336.0	0.0031	0.9986	0.6981
Epoch:337.0	0.0033	0.9986	0.7019
Epoch:338.0	0.0082	0.9975	0.6893
Epoch:339.0	0.0037	0.9986	0.6994
Epoch:340.0	0.0024	0.9993	0.6981
Epoch:341.0	0.0031	0.9989	0.6805
Epoch:342.0	0.0066	0.9975	0.6956
Epoch:343.0	0.0044	0.9979	0.6906
Epoch:344.0	0.0026	0.9996	0.6805
Epoch:345.0	0.0018	0.9996	0.6893
Epoch:346.0	0.0027	0.9993	0.6742
Epoch:347.0	0.0052	0.9986	0.6906
Epoch:348.0	0.0064	0.9986	0.6931
Epoch:349.0	0.0030	0.9989	0.6667
Epoch:350.0	0.0035	0.9989	0.7019
Epoch:351.0	0.0031	0.9986	0.6893
Epoch:352.0	0.0025	0.9989	0.6906
Epoch:353.0	0.0033	0.9993	0.6906
Epoch:354.0	0.0059	0.9979	0.6893
Epoch:355.0	0.0036	0.9989	0.7019
Epoch:356.0	0.0046	0.9993	0.6918
Epoch:357.0	0.0013	0.9996	0.7019
Epoch:358.0	0.0040	0.9982	0.6881
Epoch:359.0	0.0061	0.9979	0.6956
Epoch:360.0	0.0037	0.9989	0.6906
Epoch:361.0	0.0027	0.9989	0.6893
Epoch:362.0	0.0027	0.9993	0.6956
Epoch:363.0	0.0017	1.0000	0.6931
Epoch:364.0	0.0032	0.9986	0.6843
Epoch:365.0	0.0022	0.9993	0.6906
Epoch:366.0	0.0043	0.9986	0.6818
Epoch:367.0	0.0031	0.9989	0.6881
Epoch:368.0	0.0057	0.9975	0.6981
Epoch:369.0	0.0049	0.9979	0.7170
Epoch:370.0	0.0038	0.9989	0.7094
Epoch:371.0	0.0042	0.9989	0.7107
Epoch:372.0	0.0021	0.9993	0.6969
Epoch:373.0	0.0031	0.9989	0.7107
Epoch:374.0	0.0033	0.9989	0.6956
Epoch:375.0	0.0018	1.0000	0.7170
Epoch:376.0	0.0047	0.9986	0.6881
Epoch:377.0	0.0027	0.9993	0.6943
Epoch:378.0	0.0027	0.9989	0.7057
Epoch:379.0	0.0059	0.9979	0.6855
Epoch:380.0	0.0050	0.9979	0.6956
Epoch:381.0	0.0056	0.9986	0.6956
Epoch:382.0	0.0018	0.9996	0.6956
Epoch:383.0	0.0018	0.9996	0.6818
Epoch:384.0	0.0013	1.0000	0.7057
Epoch:385.0	0.0028	0.9989	0.7119
Epoch:386.0	0.0030	0.9996	0.7006
Epoch:387.0	0.0034	0.9989	0.6893
Epoch:388.0	0.0017	0.9996	0.6843
Epoch:389.0	0.0019	0.9996	0.7119
Epoch:390.0	0.0028	0.9996	0.7094
Epoch:391.0	0.0029	0.9986	0.7069
Epoch:392.0	0.0027	0.9989	0.6818
Epoch:393.0	0.0038	0.9986	0.6906
Epoch:394.0	0.0028	0.9993	0.6943
Epoch:395.0	0.0034	0.9993	0.7006
Epoch:396.0	0.0028	0.9996	0.6906
Epoch:397.0	0.0018	0.9996	0.6943
Epoch:398.0	0.0025	0.9993	0.6981
Epoch:399.0	0.0048	0.9989	0.6956
Epoch:400.0	0.0017	0.9996	0.6906
Epoch:401.0	0.0030	0.9993	0.6931
Epoch:402.0	0.0030	0.9993	0.6893
Epoch:403.0	0.0027	0.9993	0.7082
Epoch:404.0	0.0022	0.9993	0.7132
Epoch:405.0	0.0032	0.9986	0.6906
Epoch:406.0	0.0036	0.9986	0.6780
Epoch:407.0	0.0034	0.9986	0.6906
Epoch:408.0	0.0031	0.9989	0.7057
Epoch:409.0	0.0015	0.9996	0.6981
Epoch:410.0	0.0034	0.9982	0.6906
Epoch:411.0	0.0017	0.9996	0.7157
Epoch:412.0	0.0017	0.9996	0.6818
Epoch:413.0	0.0030	0.9993	0.6906
Epoch:414.0	0.0033	0.9993	0.6981
Epoch:415.0	0.0062	0.9986	0.6918
Epoch:416.0	0.0018	0.9996	0.6780
Epoch:417.0	0.0040	0.9986	0.7119
Epoch:418.0	0.0023	0.9989	0.7031
