Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:133.0	0.0729	0.9755	0.5258
Epoch:134.0	0.0657	0.9837	0.5560
Epoch:135.0	0.0500	0.9872	0.5497
Epoch:136.0	0.0636	0.9805	0.5535
Epoch:137.0	0.0598	0.9812	0.5409
Epoch:138.0	0.0553	0.9865	0.5346
Epoch:139.0	0.0611	0.9823	0.5434
Epoch:140.0	0.0687	0.9791	0.5396
Epoch:141.0	0.0722	0.9791	0.5421
Epoch:142.0	0.0906	0.9819	0.5258
Epoch:143.0	0.2820	0.9581	0.5472
Epoch:144.0	0.3336	0.9347	0.5245
Epoch:145.0	0.1768	0.9560	0.5270
Epoch:146.0	0.0992	0.9677	0.5119
Epoch:147.0	0.0848	0.9766	0.5447
Epoch:148.0	0.0881	0.9734	0.5270
Epoch:149.0	0.0816	0.9741	0.5358
Epoch:150.0	0.0856	0.9755	0.5094
Epoch:151.0	0.0782	0.9769	0.5245
Epoch:152.0	0.0768	0.9769	0.5472
Epoch:153.0	0.0713	0.9773	0.5333
Epoch:154.0	0.0817	0.9787	0.5472
Epoch:155.0	0.0779	0.9766	0.5208
Epoch:156.0	0.0641	0.9794	0.5409
Epoch:157.0	0.0746	0.9791	0.5296
Epoch:158.0	0.2763	0.9780	0.5358
Epoch:159.0	0.0888	0.9698	0.5006
Epoch:160.0	0.0793	0.9727	0.5421
Epoch:161.0	0.0791	0.9794	0.5283
Epoch:162.0	0.0643	0.9798	0.5384
Epoch:163.0	0.0721	0.9783	0.5421
Epoch:164.0	0.0637	0.9826	0.5497
Epoch:165.0	0.0609	0.9798	0.5245
Epoch:166.0	0.0771	0.9791	0.5321
Epoch:167.0	0.0648	0.9791	0.5421
Epoch:168.0	0.0725	0.9776	0.5421
Epoch:169.0	0.0672	0.9783	0.5409
Epoch:170.0	0.0534	0.9844	0.5358
Epoch:171.0	0.0583	0.9837	0.5535
Epoch:172.0	0.0636	0.9826	0.5396
Epoch:173.0	0.0714	0.9773	0.5421
Epoch:174.0	0.0602	0.9837	0.5459
Epoch:175.0	0.0581	0.9812	0.5371
Epoch:176.0	0.0578	0.9847	0.5132
Epoch:177.0	0.0620	0.9801	0.5296
Epoch:178.0	0.0593	0.9840	0.5208
Epoch:179.0	0.0647	0.9801	0.5535
Epoch:180.0	0.0646	0.9808	0.5484
Epoch:181.0	0.0644	0.9815	0.5308
Epoch:182.0	0.0612	0.9833	0.5572
Epoch:183.0	0.0614	0.9808	0.5069
Epoch:184.0	0.0630	0.9776	0.5346
Epoch:185.0	0.0567	0.9819	0.5346
Epoch:186.0	0.0543	0.9840	0.5434
Epoch:187.0	0.0552	0.9847	0.5421
Epoch:188.0	0.0472	0.9869	0.5497
Epoch:189.0	0.0504	0.9869	0.5321
Epoch:190.0	0.0621	0.9798	0.5686
Epoch:191.0	0.0413	0.9872	0.5208
Epoch:192.0	0.0467	0.9872	0.5585
Epoch:193.0	0.0487	0.9830	0.5472
Epoch:194.0	0.0504	0.9833	0.5270
Epoch:195.0	0.0469	0.9869	0.5447
Epoch:196.0	0.0681	0.9823	0.5421
Epoch:197.0	0.0557	0.9819	0.5321
Epoch:198.0	0.0557	0.9815	0.5547
Epoch:199.0	0.0492	0.9872	0.5421
Epoch:200.0	0.0649	0.9830	0.5497
Epoch:201.0	0.0636	0.9805	0.5321
Epoch:202.0	0.0531	0.9826	0.5396
Epoch:203.0	0.0527	0.9830	0.5333
Epoch:204.0	0.0494	0.9851	0.5497
Epoch:205.0	0.0457	0.9869	0.5711
Epoch:206.0	0.0503	0.9854	0.5283
Epoch:207.0	0.0383	0.9883	0.5484
Epoch:208.0	0.0386	0.9886	0.5396
Epoch:209.0	0.0528	0.9833	0.5358
Epoch:210.0	0.0498	0.9830	0.5535
Epoch:211.0	0.0408	0.9883	0.5233
Epoch:212.0	0.0588	0.9833	0.5421
Epoch:213.0	0.0454	0.9865	0.5233
Epoch:214.0	0.0677	0.9783	0.5409
Epoch:215.0	0.0500	0.9872	0.5346
Epoch:216.0	0.0601	0.9776	0.5346
Epoch:217.0	0.0446	0.9872	0.5472
Epoch:218.0	0.0541	0.9805	0.5459
Epoch:219.0	0.0368	0.9901	0.5308
Epoch:220.0	0.0444	0.9865	0.5346
Epoch:221.0	0.0460	0.9854	0.5522
Epoch:222.0	0.0525	0.9847	0.5484
Epoch:223.0	0.0411	0.9862	0.5535
Epoch:224.0	0.0363	0.9890	0.5509
Epoch:225.0	0.0394	0.9872	0.5434
Epoch:226.0	0.0414	0.9844	0.5371
Epoch:227.0	0.0407	0.9883	0.5447
Epoch:228.0	0.0419	0.9883	0.5560
Epoch:229.0	0.0484	0.9847	0.5447
Epoch:230.0	0.0438	0.9869	0.5358
Epoch:231.0	0.0395	0.9869	0.5233
Epoch:232.0	0.0463	0.9876	0.5509
Epoch:233.0	0.0466	0.9830	0.5509
Epoch:234.0	0.0389	0.9879	0.5572
Epoch:235.0	0.0352	0.9933	0.5195
Epoch:236.0	0.0448	0.9858	0.5522
Epoch:237.0	0.0411	0.9872	0.5371
Epoch:238.0	0.0430	0.9858	0.5296
Epoch:239.0	0.0465	0.9854	0.5371
Epoch:240.0	0.0492	0.9851	0.5472
Epoch:241.0	0.0544	0.9844	0.5283
Epoch:242.0	0.0498	0.9865	0.5396
Epoch:243.0	0.0400	0.9872	0.5597
Epoch:244.0	0.0338	0.9915	0.5560
Epoch:245.0	0.0394	0.9872	0.5522
Epoch:246.0	0.0453	0.9854	0.5396
Epoch:247.0	0.0489	0.9872	0.5447
Epoch:248.0	0.0423	0.9865	0.5560
Epoch:249.0	0.0425	0.9876	0.5522
Epoch:250.0	0.0398	0.9869	0.5484
