Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.4791	0.4324	0.4428
Epoch:2.0	1.2075	0.6752	0.4528
Epoch:3.0	1.1548	0.6926	0.4931
Epoch:4.0	0.7967	0.7746	0.5170
Epoch:5.0	0.6854	0.8108	0.5258
Epoch:6.0	0.6834	0.8186	0.5094
Epoch:7.0	0.6928	0.8048	0.5107
Epoch:8.0	0.5259	0.8466	0.5484
Epoch:9.0	0.4511	0.8697	0.5195
Epoch:10.0	0.3911	0.8754	0.5182
Epoch:11.0	0.3518	0.8896	0.5258
Epoch:12.0	0.3068	0.9059	0.5447
Epoch:13.0	0.2947	0.9013	0.5509
Epoch:14.0	0.2843	0.9098	0.5283
Epoch:15.0	0.2809	0.9180	0.5308
Epoch:16.0	0.2915	0.9127	0.5082
Epoch:17.0	0.2501	0.9244	0.5057
Epoch:18.0	0.1971	0.9389	0.5031
Epoch:19.0	0.1929	0.9457	0.5220
Epoch:20.0	0.2475	0.9269	0.5132
Epoch:21.0	0.1895	0.9418	0.5270
Epoch:22.0	0.2222	0.9450	0.5006
Epoch:23.0	0.6993	0.8459	0.5484
Epoch:24.0	0.2813	0.9205	0.5145
Epoch:25.0	0.2311	0.9301	0.5346
Epoch:26.0	0.2106	0.9389	0.5270
Epoch:27.0	0.2158	0.9393	0.5157
Epoch:28.0	0.1524	0.9503	0.5308
Epoch:29.0	0.1620	0.9521	0.5346
Epoch:30.0	0.1461	0.9546	0.5358
Epoch:31.0	0.1401	0.9592	0.5623
Epoch:32.0	0.1397	0.9528	0.5547
Epoch:33.0	0.1255	0.9563	0.5371
Epoch:34.0	0.1101	0.9610	0.5572
Epoch:35.0	0.1043	0.9624	0.5333
Epoch:36.0	0.0921	0.9709	0.5434
Epoch:37.0	0.1073	0.9645	0.5472
Epoch:38.0	0.1133	0.9666	0.5333
Epoch:39.0	0.1101	0.9610	0.5396
Epoch:40.0	0.1036	0.9691	0.5547
Epoch:41.0	0.0972	0.9688	0.5459
Epoch:42.0	0.1116	0.9641	0.5472
Epoch:43.0	0.0899	0.9730	0.5321
Epoch:44.0	0.0922	0.9698	0.5472
Epoch:45.0	0.0841	0.9744	0.5597
Epoch:46.0	0.0876	0.9727	0.5497
Epoch:47.0	0.0744	0.9791	0.5585
Epoch:48.0	0.0771	0.9748	0.5472
Epoch:49.0	0.0859	0.9712	0.5535
Epoch:50.0	0.0875	0.9720	0.5648
Epoch:51.0	0.0594	0.9823	0.5686
Epoch:52.0	0.0794	0.9752	0.5673
Epoch:53.0	0.0655	0.9840	0.5547
Epoch:54.0	0.0685	0.9815	0.5409
Epoch:55.0	0.0863	0.9769	0.5597
Epoch:56.0	0.0673	0.9808	0.5409
Epoch:57.0	0.0831	0.9766	0.5132
Epoch:58.0	0.0531	0.9833	0.5459
Epoch:59.0	0.0615	0.9801	0.5472
Epoch:60.0	0.0538	0.9862	0.5836
Epoch:61.0	0.0520	0.9808	0.5484
Epoch:62.0	0.0705	0.9794	0.5396
Epoch:63.0	0.0661	0.9801	0.5384
Epoch:64.0	0.0586	0.9833	0.5409
Epoch:65.0	0.0441	0.9858	0.5421
Epoch:66.0	0.0669	0.9776	0.5459
Epoch:67.0	0.0624	0.9798	0.5673
Epoch:68.0	0.0535	0.9837	0.5484
Epoch:69.0	0.0568	0.9801	0.5522
Epoch:70.0	0.0576	0.9833	0.5358
Epoch:71.0	0.0469	0.9854	0.5459
Epoch:72.0	0.0513	0.9830	0.5673
Epoch:73.0	0.0529	0.9854	0.5384
Epoch:74.0	0.0562	0.9819	0.5535
Epoch:75.0	0.0471	0.9865	0.5384
Epoch:76.0	0.0527	0.9847	0.5585
Epoch:77.0	0.0439	0.9876	0.5459
Epoch:78.0	0.0571	0.9826	0.5560
Epoch:79.0	0.0475	0.9844	0.5560
Epoch:80.0	0.0403	0.9879	0.5686
Epoch:81.0	0.0467	0.9851	0.5522
Epoch:82.0	0.0538	0.9862	0.5535
Epoch:83.0	0.0505	0.9840	0.5547
Epoch:84.0	0.0388	0.9869	0.5421
Epoch:85.0	0.0438	0.9865	0.5635
Epoch:86.0	0.0563	0.9833	0.5560
Epoch:87.0	0.0349	0.9883	0.5459
Epoch:88.0	0.0408	0.9883	0.5396
Epoch:89.0	0.0365	0.9886	0.5522
Epoch:90.0	0.0385	0.9879	0.5308
Epoch:91.0	0.0427	0.9876	0.5610
Epoch:92.0	0.0610	0.9815	0.5522
Epoch:93.0	0.0453	0.9844	0.5509
Epoch:94.0	0.0422	0.9876	0.5497
Epoch:95.0	0.0346	0.9901	0.5585
Epoch:96.0	0.0529	0.9823	0.5434
Epoch:97.0	0.0414	0.9869	0.5371
Epoch:98.0	0.0381	0.9894	0.5698
Epoch:99.0	0.0344	0.9904	0.5585
Epoch:100.0	0.0350	0.9911	0.5585
Epoch:101.0	0.0417	0.9876	0.5572
Epoch:102.0	0.0397	0.9879	0.5736
Epoch:103.0	0.0415	0.9872	0.5497
Epoch:104.0	0.0325	0.9894	0.5535
Epoch:105.0	0.0399	0.9869	0.5623
Epoch:106.0	0.0281	0.9922	0.5623
Epoch:107.0	0.0318	0.9886	0.5610
Epoch:108.0	0.0411	0.9865	0.5509
Epoch:109.0	0.0379	0.9876	0.5522
Epoch:110.0	0.0349	0.9890	0.5321
Epoch:111.0	0.0352	0.9894	0.5484
Epoch:112.0	0.0369	0.9872	0.5321
Epoch:113.0	0.0310	0.9918	0.5409
Epoch:114.0	0.0396	0.9879	0.5535
Epoch:115.0	0.0275	0.9918	0.5560
Epoch:116.0	0.0365	0.9897	0.5497
Epoch:117.0	0.0357	0.9901	0.5472
Epoch:118.0	0.0299	0.9904	0.5698
Epoch:119.0	0.0426	0.9872	0.5560
Epoch:120.0	0.0279	0.9908	0.5522
Epoch:121.0	0.0394	0.9862	0.5572
Epoch:122.0	0.0360	0.9908	0.5409
Epoch:123.0	0.0295	0.9929	0.5535
Epoch:124.0	0.0291	0.9904	0.5321
Epoch:125.0	0.0298	0.9901	0.5384
Epoch:126.0	0.0435	0.9883	0.5572
Epoch:127.0	0.0308	0.9904	0.5585
Epoch:128.0	0.0315	0.9915	0.5333
Epoch:129.0	0.0360	0.9876	0.5358
Epoch:130.0	0.0306	0.9915	0.5560
Epoch:131.0	0.0254	0.9936	0.5635
Epoch:132.0	0.0315	0.9886	0.5447
Epoch:133.0	0.0350	0.9872	0.5811
Epoch:134.0	0.0210	0.9933	0.5572
Epoch:135.0	0.0349	0.9865	0.5509
Epoch:136.0	0.0314	0.9901	0.5572
Epoch:137.0	0.0252	0.9936	0.5497
Epoch:138.0	0.0288	0.9911	0.5434
