Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.4214	0.4317	0.4591
Epoch:2.0	1.1471	0.6880	0.4918
Epoch:3.0	1.0009	0.7405	0.4918
Epoch:4.0	0.8610	0.7661	0.5094
Epoch:5.0	0.6950	0.8055	0.5044
Epoch:6.0	0.6626	0.8111	0.5220
Epoch:7.0	0.7197	0.7941	0.5296
Epoch:8.0	0.5117	0.8502	0.5296
Epoch:9.0	0.4748	0.8534	0.5283
Epoch:10.0	0.4026	0.8779	0.5170
Epoch:11.0	0.3959	0.8750	0.5220
Epoch:12.0	0.3204	0.9010	0.5082
Epoch:13.0	0.3498	0.8956	0.5321
Epoch:14.0	0.4735	0.8655	0.5082
Epoch:15.0	0.3581	0.8900	0.5396
Epoch:16.0	0.3211	0.9034	0.5220
Epoch:17.0	0.2686	0.9144	0.5358
Epoch:18.0	0.2363	0.9269	0.5308
Epoch:19.0	0.2352	0.9247	0.5434
Epoch:20.0	0.2322	0.9262	0.5170
Epoch:21.0	0.2075	0.9318	0.5182
Epoch:22.0	0.2281	0.9411	0.5170
Epoch:23.0	0.4527	0.8797	0.5296
Epoch:24.0	0.2458	0.9219	0.5333
Epoch:25.0	0.2135	0.9340	0.5509
Epoch:26.0	0.1943	0.9411	0.5333
Epoch:27.0	0.2840	0.9173	0.5170
Epoch:28.0	0.1772	0.9453	0.5157
Epoch:29.0	0.1719	0.9432	0.5459
Epoch:30.0	0.1608	0.9468	0.5308
Epoch:31.0	0.1651	0.9485	0.5258
Epoch:32.0	0.1602	0.9489	0.5547
Epoch:33.0	0.1575	0.9524	0.5484
Epoch:34.0	0.1649	0.9539	0.5434
Epoch:35.0	0.2062	0.9407	0.5170
Epoch:36.0	0.1404	0.9539	0.5484
Epoch:37.0	0.1322	0.9556	0.5409
Epoch:38.0	0.1700	0.9599	0.5421
Epoch:39.0	0.2533	0.9347	0.5421
Epoch:40.0	0.1939	0.9457	0.5094
Epoch:41.0	0.1763	0.9492	0.5308
Epoch:42.0	0.1413	0.9563	0.5572
Epoch:43.0	0.1308	0.9610	0.5296
Epoch:44.0	0.1284	0.9578	0.5333
Epoch:45.0	0.1083	0.9681	0.5459
Epoch:46.0	0.1192	0.9606	0.5572
Epoch:47.0	0.1004	0.9659	0.5509
Epoch:48.0	0.1076	0.9691	0.5459
Epoch:49.0	0.1138	0.9659	0.5497
Epoch:50.0	0.1084	0.9691	0.5635
Epoch:51.0	0.0919	0.9727	0.5547
Epoch:52.0	0.1041	0.9705	0.5509
Epoch:53.0	0.0872	0.9741	0.5447
Epoch:54.0	0.0904	0.9730	0.5547
Epoch:55.0	0.1050	0.9677	0.5509
Epoch:56.0	0.0807	0.9780	0.5358
Epoch:57.0	0.0856	0.9730	0.5321
Epoch:58.0	0.0756	0.9791	0.5358
Epoch:59.0	0.1024	0.9720	0.5497
Epoch:60.0	0.0764	0.9744	0.5484
Epoch:61.0	0.0820	0.9737	0.5472
Epoch:62.0	0.0653	0.9812	0.5522
Epoch:63.0	0.0643	0.9808	0.5371
Epoch:64.0	0.0792	0.9773	0.5522
Epoch:65.0	0.0778	0.9716	0.5484
Epoch:66.0	0.0821	0.9734	0.5358
Epoch:67.0	0.0690	0.9805	0.5673
Epoch:68.0	0.0691	0.9776	0.5711
Epoch:69.0	0.0724	0.9791	0.5484
Epoch:70.0	0.0712	0.9755	0.5484
Epoch:71.0	0.0656	0.9808	0.5597
Epoch:72.0	0.0605	0.9805	0.5585
Epoch:73.0	0.0739	0.9741	0.5358
Epoch:74.0	0.0661	0.9780	0.5572
Epoch:75.0	0.0724	0.9801	0.5447
Epoch:76.0	0.0626	0.9830	0.5434
Epoch:77.0	0.0666	0.9783	0.5233
Epoch:78.0	0.0595	0.9823	0.5409
Epoch:79.0	0.0559	0.9823	0.5509
Epoch:80.0	0.0697	0.9755	0.5560
Epoch:81.0	0.0606	0.9815	0.5547
Epoch:82.0	0.0686	0.9826	0.5497
Epoch:83.0	0.0587	0.9805	0.5145
Epoch:84.0	0.0656	0.9787	0.5509
Epoch:85.0	0.0630	0.9830	0.5572
Epoch:86.0	0.0493	0.9854	0.5434
Epoch:87.0	0.0626	0.9798	0.5384
Epoch:88.0	0.0595	0.9805	0.5371
Epoch:89.0	0.0598	0.9798	0.5623
Epoch:90.0	0.0575	0.9815	0.5283
Epoch:91.0	0.0487	0.9865	0.5497
Epoch:92.0	0.0989	0.9766	0.5572
Epoch:93.0	0.2078	0.9631	0.5535
Epoch:94.0	0.0815	0.9723	0.5585
Epoch:95.0	0.0723	0.9794	0.5522
Epoch:96.0	0.0589	0.9833	0.5308
Epoch:97.0	0.0759	0.9773	0.5358
Epoch:98.0	0.0750	0.9787	0.5358
Epoch:99.0	0.0655	0.9798	0.5358
Epoch:100.0	0.0611	0.9830	0.5409
Epoch:101.0	0.0709	0.9815	0.5497
Epoch:102.0	0.0542	0.9833	0.5648
Epoch:103.0	0.0502	0.9837	0.5371
Epoch:104.0	0.0556	0.9805	0.5497
Epoch:105.0	0.0512	0.9847	0.5585
Epoch:106.0	0.0496	0.9844	0.5610
Epoch:107.0	0.0508	0.9808	0.5484
Epoch:108.0	0.0523	0.9823	0.5585
Epoch:109.0	0.0527	0.9823	0.5522
Epoch:110.0	0.0519	0.9862	0.5283
Epoch:111.0	0.0422	0.9879	0.5346
Epoch:112.0	0.0510	0.9847	0.5535
Epoch:113.0	0.0493	0.9854	0.5472
Epoch:114.0	0.0572	0.9826	0.5560
Epoch:115.0	0.0516	0.9830	0.5572
Epoch:116.0	0.0500	0.9844	0.5572
Epoch:117.0	0.0434	0.9865	0.5270
Epoch:118.0	0.0507	0.9847	0.5358
Epoch:119.0	0.0363	0.9901	0.5396
Epoch:120.0	0.0455	0.9862	0.5509
