Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.3461	0.4466	0.4755
Epoch:2.0	1.1061	0.6851	0.4981
Epoch:3.0	0.8451	0.7703	0.4855
Epoch:4.0	0.8016	0.7788	0.4855
Epoch:5.0	0.6684	0.8051	0.5145
Epoch:6.0	0.5798	0.8324	0.4956
Epoch:7.0	0.6747	0.8122	0.5208
Epoch:8.0	0.4638	0.8584	0.5346
Epoch:9.0	0.4202	0.8761	0.5270
Epoch:10.0	0.3613	0.8896	0.5044
Epoch:11.0	0.3340	0.9013	0.5270
Epoch:12.0	0.2750	0.9159	0.4818
Epoch:13.0	0.2696	0.9152	0.5145
Epoch:14.0	0.2480	0.9279	0.5220
Epoch:15.0	0.2418	0.9258	0.5220
Epoch:16.0	0.2343	0.9269	0.5057
Epoch:17.0	0.2241	0.9326	0.5170
Epoch:18.0	0.2006	0.9389	0.5409
Epoch:19.0	0.1731	0.9485	0.5434
Epoch:20.0	0.1601	0.9535	0.5270
Epoch:21.0	0.1787	0.9407	0.5308
Epoch:22.0	0.1521	0.9546	0.5396
Epoch:23.0	0.1455	0.9553	0.5497
Epoch:24.0	0.1464	0.9549	0.5484
Epoch:25.0	0.1352	0.9585	0.5459
Epoch:26.0	0.1318	0.9627	0.5270
Epoch:27.0	0.1258	0.9585	0.5220
Epoch:28.0	0.1078	0.9656	0.5270
Epoch:29.0	0.1235	0.9599	0.5384
Epoch:30.0	0.1092	0.9666	0.5270
Epoch:31.0	0.1145	0.9649	0.5371
Epoch:32.0	0.1170	0.9624	0.5484
Epoch:33.0	0.0985	0.9698	0.5585
Epoch:34.0	0.0918	0.9727	0.5447
Epoch:35.0	0.1360	0.9727	0.5371
Epoch:36.0	0.4270	0.9031	0.5082
Epoch:37.0	0.1495	0.9567	0.5245
Epoch:38.0	0.1466	0.9663	0.5283
Epoch:39.0	0.2988	0.9322	0.5182
Epoch:40.0	0.1218	0.9649	0.5145
Epoch:41.0	0.1381	0.9585	0.5258
Epoch:42.0	0.1185	0.9617	0.5421
Epoch:43.0	0.1122	0.9663	0.5195
Epoch:44.0	0.1148	0.9649	0.5472
Epoch:45.0	0.0955	0.9702	0.5409
Epoch:46.0	0.0844	0.9752	0.5409
Epoch:47.0	0.0906	0.9705	0.5447
Epoch:48.0	0.0873	0.9705	0.5270
Epoch:49.0	0.0890	0.9730	0.5396
Epoch:50.0	0.0700	0.9780	0.5509
Epoch:51.0	0.0744	0.9741	0.5434
Epoch:52.0	0.0709	0.9776	0.5547
Epoch:53.0	0.0730	0.9762	0.5421
Epoch:54.0	0.0623	0.9840	0.5447
Epoch:55.0	0.0650	0.9773	0.5346
Epoch:56.0	0.0718	0.9783	0.5371
Epoch:57.0	0.0659	0.9759	0.5321
Epoch:58.0	0.0652	0.9819	0.5421
Epoch:59.0	0.0624	0.9791	0.5346
Epoch:60.0	0.0664	0.9787	0.5497
Epoch:61.0	0.0730	0.9762	0.5308
Epoch:62.0	0.0682	0.9773	0.5535
Epoch:63.0	0.0649	0.9787	0.5270
Epoch:64.0	0.0640	0.9805	0.5535
Epoch:65.0	0.0647	0.9780	0.5384
Epoch:66.0	0.0717	0.9805	0.5145
Epoch:67.0	0.0572	0.9840	0.5673
Epoch:68.0	0.0611	0.9812	0.5522
Epoch:69.0	0.0617	0.9823	0.5346
Epoch:70.0	0.0605	0.9805	0.5233
Epoch:71.0	0.0620	0.9812	0.5333
Epoch:72.0	0.0585	0.9819	0.5497
Epoch:73.0	0.0615	0.9819	0.5245
Epoch:74.0	0.0545	0.9837	0.5396
Epoch:75.0	0.0545	0.9819	0.5346
Epoch:76.0	0.0488	0.9869	0.5384
Epoch:77.0	0.0595	0.9819	0.5270
Epoch:78.0	0.0864	0.9787	0.5270
Epoch:79.0	0.0691	0.9787	0.5384
Epoch:80.0	0.0524	0.9833	0.5421
Epoch:81.0	0.0631	0.9815	0.5409
Epoch:82.0	0.0471	0.9869	0.5371
Epoch:83.0	0.0501	0.9833	0.5157
Epoch:84.0	0.0413	0.9858	0.5233
Epoch:85.0	0.0507	0.9830	0.5384
Epoch:86.0	0.0533	0.9819	0.5509
Epoch:87.0	0.0573	0.9826	0.5371
Epoch:88.0	0.0410	0.9862	0.5384
Epoch:89.0	0.0548	0.9830	0.5698
Epoch:90.0	0.0421	0.9862	0.5308
Epoch:91.0	0.0468	0.9876	0.5484
Epoch:92.0	0.0471	0.9858	0.5497
Epoch:93.0	0.0342	0.9904	0.5434
Epoch:94.0	0.0344	0.9894	0.5409
Epoch:95.0	0.0350	0.9911	0.5547
Epoch:96.0	0.0398	0.9883	0.5182
Epoch:97.0	0.0535	0.9830	0.5472
Epoch:98.0	0.0518	0.9847	0.5522
Epoch:99.0	0.0347	0.9883	0.5434
Epoch:100.0	0.0390	0.9872	0.5522
Epoch:101.0	0.0420	0.9883	0.5660
Epoch:102.0	0.0335	0.9890	0.5509
Epoch:103.0	0.0404	0.9862	0.5472
Epoch:104.0	0.0428	0.9897	0.5358
Epoch:105.0	0.0380	0.9890	0.5333
Epoch:106.0	0.0497	0.9840	0.5371
Epoch:107.0	0.0360	0.9883	0.5434
Epoch:108.0	0.0481	0.9862	0.5233
Epoch:109.0	0.0493	0.9862	0.5270
Epoch:110.0	0.0362	0.9883	0.5283
Epoch:111.0	0.0468	0.9854	0.5208
Epoch:112.0	0.0465	0.9865	0.5358
Epoch:113.0	0.0341	0.9908	0.5208
Epoch:114.0	0.0323	0.9894	0.5321
Epoch:115.0	0.0397	0.9883	0.5635
Epoch:116.0	0.0339	0.9876	0.5421
Epoch:117.0	0.0447	0.9865	0.5308
Epoch:118.0	0.0270	0.9936	0.5434
Epoch:119.0	0.0308	0.9886	0.5270
Epoch:120.0	0.0347	0.9883	0.5321
