Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.9154	0.3621	0.4088
Epoch:2.0	1.3615	0.6337	0.4717
Epoch:3.0	1.1173	0.6972	0.4780
Epoch:4.0	0.9981	0.7171	0.4906
Epoch:5.0	0.9448	0.7487	0.5019
Epoch:6.0	1.0148	0.7423	0.4969
Epoch:7.0	0.8719	0.7490	0.5082
Epoch:8.0	0.7382	0.7891	0.5296
Epoch:9.0	0.6644	0.8097	0.4943
Epoch:10.0	0.6497	0.7991	0.5057
Epoch:11.0	0.5827	0.8222	0.5132
Epoch:12.0	0.5689	0.8335	0.5107
Epoch:13.0	0.6732	0.8087	0.5308
Epoch:14.0	0.5475	0.8399	0.5019
Epoch:15.0	0.5185	0.8495	0.4969
Epoch:16.0	0.4653	0.8580	0.4956
Epoch:17.0	0.4522	0.8605	0.5233
Epoch:18.0	0.4271	0.8626	0.5208
Epoch:19.0	0.4091	0.8793	0.5182
Epoch:20.0	0.4403	0.8612	0.5220
Epoch:21.0	0.3968	0.8797	0.5170
Epoch:22.0	0.3804	0.8818	0.5170
Epoch:23.0	0.3578	0.8836	0.5384
Epoch:24.0	0.3482	0.8942	0.5245
Epoch:25.0	0.3566	0.8825	0.5447
Epoch:26.0	0.3406	0.8963	0.5208
Epoch:27.0	0.2865	0.9081	0.5145
Epoch:28.0	0.2669	0.9123	0.5170
Epoch:29.0	0.2915	0.9034	0.5358
Epoch:30.0	0.2870	0.9088	0.5308
Epoch:31.0	0.2585	0.9173	0.5208
Epoch:32.0	0.2819	0.9098	0.5333
Epoch:33.0	0.2643	0.9191	0.5421
Epoch:34.0	0.2595	0.9226	0.5346
Epoch:35.0	0.2405	0.9223	0.5547
Epoch:36.0	0.2414	0.9230	0.5434
Epoch:37.0	0.2326	0.9286	0.5396
Epoch:38.0	0.2729	0.9255	0.5358
Epoch:39.0	0.4186	0.8978	0.5333
Epoch:40.0	0.2514	0.9212	0.5258
Epoch:41.0	0.2113	0.9336	0.5358
Epoch:42.0	0.2252	0.9297	0.5308
Epoch:43.0	0.2194	0.9286	0.5208
Epoch:44.0	0.2227	0.9269	0.5459
Epoch:45.0	0.2098	0.9315	0.5258
Epoch:46.0	0.1982	0.9389	0.5296
Epoch:47.0	0.1984	0.9347	0.5270
Epoch:48.0	0.2056	0.9354	0.5396
Epoch:49.0	0.2046	0.9357	0.5346
Epoch:50.0	0.1993	0.9499	0.5371
Epoch:51.0	0.3039	0.9127	0.5358
Epoch:52.0	0.2114	0.9347	0.5270
Epoch:53.0	0.1962	0.9507	0.5421
Epoch:54.0	0.3621	0.9148	0.5371
Epoch:55.0	0.2638	0.9187	0.5195
Epoch:56.0	0.2156	0.9368	0.5509
Epoch:57.0	0.2243	0.9379	0.5145
Epoch:58.0	0.2320	0.9286	0.5270
Epoch:59.0	0.1861	0.9436	0.5497
Epoch:60.0	0.1690	0.9446	0.5283
Epoch:61.0	0.1597	0.9464	0.5384
Epoch:62.0	0.2249	0.9361	0.5396
Epoch:63.0	0.1891	0.9407	0.5132
Epoch:64.0	0.1591	0.9507	0.5459
Epoch:65.0	0.1642	0.9485	0.5447
Epoch:66.0	0.1876	0.9450	0.5384
Epoch:67.0	0.1617	0.9507	0.5497
Epoch:68.0	0.1410	0.9578	0.5535
Epoch:69.0	0.1542	0.9485	0.5572
Epoch:70.0	0.1479	0.9528	0.5321
Epoch:71.0	0.1605	0.9507	0.5384
Epoch:72.0	0.1328	0.9549	0.5610
Epoch:73.0	0.1653	0.9482	0.5195
Epoch:74.0	0.1527	0.9478	0.5283
Epoch:75.0	0.1374	0.9549	0.5346
Epoch:76.0	0.1389	0.9570	0.5585
Epoch:77.0	0.1278	0.9560	0.5321
Epoch:78.0	0.1608	0.9645	0.5421
Epoch:79.0	0.1950	0.9343	0.5358
Epoch:80.0	0.1406	0.9542	0.5509
Epoch:81.0	0.1481	0.9521	0.5560
Epoch:82.0	0.1674	0.9563	0.5434
Epoch:83.0	0.1904	0.9411	0.5409
Epoch:84.0	0.1504	0.9507	0.5371
Epoch:85.0	0.1371	0.9531	0.5421
Epoch:86.0	0.1501	0.9496	0.5447
Epoch:87.0	0.1142	0.9656	0.5421
Epoch:88.0	0.1138	0.9663	0.5384
Epoch:89.0	0.1185	0.9641	0.5509
Epoch:90.0	0.1167	0.9634	0.5421
Epoch:91.0	0.1336	0.9599	0.5459
Epoch:92.0	0.1216	0.9567	0.5384
Epoch:93.0	0.1160	0.9610	0.5434
Epoch:94.0	0.1169	0.9613	0.5484
Epoch:95.0	0.1179	0.9624	0.5472
Epoch:96.0	0.1162	0.9638	0.5283
Epoch:97.0	0.1108	0.9638	0.5447
Epoch:98.0	0.1381	0.9627	0.5459
Epoch:99.0	0.1790	0.9446	0.5333
Epoch:100.0	0.1098	0.9670	0.5245
Epoch:101.0	0.1171	0.9627	0.5597
Epoch:102.0	0.1197	0.9652	0.5560
Epoch:103.0	0.1118	0.9627	0.5472
Epoch:104.0	0.1037	0.9684	0.5296
Epoch:105.0	0.1035	0.9702	0.5421
Epoch:106.0	0.1045	0.9638	0.5459
Epoch:107.0	0.1075	0.9677	0.5346
Epoch:108.0	0.1113	0.9645	0.5547
Epoch:109.0	0.0960	0.9744	0.5270
Epoch:110.0	0.0965	0.9677	0.5384
Epoch:111.0	0.1043	0.9681	0.5371
Epoch:112.0	0.0928	0.9684	0.5497
Epoch:113.0	0.0867	0.9723	0.5333
Epoch:114.0	0.0986	0.9673	0.5535
Epoch:115.0	0.0975	0.9727	0.5648
Epoch:116.0	0.1019	0.9695	0.5421
Epoch:117.0	0.0952	0.9727	0.5434
Epoch:118.0	0.0894	0.9712	0.5447
Epoch:119.0	0.0891	0.9752	0.5346
Epoch:120.0	0.0981	0.9684	0.5434
Epoch:121.0	0.0881	0.9712	0.5497
Epoch:122.0	0.0785	0.9773	0.5321
Epoch:123.0	0.0950	0.9681	0.5434
Epoch:124.0	0.0937	0.9709	0.5384
Epoch:125.0	0.0882	0.9716	0.5509
Epoch:126.0	0.0896	0.9727	0.5145
Epoch:127.0	0.0912	0.9712	0.5509
Epoch:128.0	0.0894	0.9730	0.5459
Epoch:129.0	0.0927	0.9737	0.5547
Epoch:130.0	0.0871	0.9712	0.5660
Epoch:131.0	0.0899	0.9759	0.5799
Epoch:132.0	0.0922	0.9702	0.5509
Epoch:133.0	0.0949	0.9709	0.5409
Epoch:134.0	0.0757	0.9780	0.5535
Epoch:135.0	0.0792	0.9720	0.5270
Epoch:136.0	0.0806	0.9744	0.5472
Epoch:137.0	0.0827	0.9759	0.5522
Epoch:138.0	0.1143	0.9720	0.5447
Epoch:139.0	0.1046	0.9645	0.5522
Epoch:140.0	0.0826	0.9716	0.5421
Epoch:141.0	0.0935	0.9744	0.5547
Epoch:142.0	0.0790	0.9762	0.5459
Epoch:143.0	0.0736	0.9798	0.5484
Epoch:144.0	0.0692	0.9776	0.5321
Epoch:145.0	0.0722	0.9780	0.5522
Epoch:146.0	0.0919	0.9709	0.5522
Epoch:147.0	0.0870	0.9730	0.5472
Epoch:148.0	0.0818	0.9755	0.5522
Epoch:149.0	0.0878	0.9723	0.5610
Epoch:150.0	0.0705	0.9766	0.5547
Epoch:151.0	0.0760	0.9762	0.5472
Epoch:152.0	0.0844	0.9741	0.5409
Epoch:153.0	0.0773	0.9712	0.5258
Epoch:154.0	0.1049	0.9727	0.5635
Epoch:155.0	0.0927	0.9737	0.5547
Epoch:156.0	0.0752	0.9780	0.5459
Epoch:157.0	0.0702	0.9798	0.5409
Epoch:158.0	0.0865	0.9766	0.5384
Epoch:159.0	0.0906	0.9752	0.5459
Epoch:160.0	0.0639	0.9812	0.5472
Epoch:161.0	0.0767	0.9791	0.5673
Epoch:162.0	0.0795	0.9744	0.5472
Epoch:163.0	0.0631	0.9798	0.5358
Epoch:164.0	0.0785	0.9776	0.5572
Epoch:165.0	0.0679	0.9794	0.5396
Epoch:166.0	0.0651	0.9769	0.5421
Epoch:167.0	0.0744	0.9766	0.5597
Epoch:168.0	0.0690	0.9780	0.5434
Epoch:169.0	0.0666	0.9780	0.5522
Epoch:170.0	0.0675	0.9787	0.5421
