Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.8494	0.3571	0.4340
Epoch:2.0	1.3145	0.6361	0.4616
Epoch:3.0	1.0520	0.7075	0.4906
Epoch:4.0	0.9671	0.7377	0.5057
Epoch:5.0	0.9079	0.7597	0.5094
Epoch:6.0	0.8373	0.7636	0.4881
Epoch:7.0	0.7186	0.7842	0.5208
Epoch:8.0	0.6217	0.8232	0.5107
Epoch:9.0	0.6037	0.8257	0.5145
Epoch:10.0	0.5457	0.8356	0.5069
Epoch:11.0	0.5129	0.8406	0.5145
Epoch:12.0	0.4531	0.8651	0.5283
Epoch:13.0	0.4598	0.8591	0.5208
Epoch:14.0	0.4414	0.8726	0.5296
Epoch:15.0	0.4426	0.8640	0.5308
Epoch:16.0	0.3826	0.8889	0.5107
Epoch:17.0	0.3445	0.8963	0.5270
Epoch:18.0	0.3440	0.8967	0.5308
Epoch:19.0	0.3204	0.9024	0.5384
Epoch:20.0	0.3203	0.9088	0.5182
Epoch:21.0	0.3151	0.9034	0.5170
Epoch:22.0	0.2635	0.9152	0.5421
Epoch:23.0	0.2571	0.9176	0.5484
Epoch:24.0	0.2652	0.9233	0.5396
Epoch:25.0	0.2591	0.9187	0.5509
Epoch:26.0	0.2417	0.9244	0.5346
Epoch:27.0	0.2349	0.9279	0.5283
Epoch:28.0	0.2013	0.9382	0.5220
Epoch:29.0	0.2219	0.9333	0.5472
Epoch:30.0	0.2211	0.9311	0.5434
Epoch:31.0	0.2088	0.9347	0.5409
Epoch:32.0	0.1953	0.9397	0.5396
Epoch:33.0	0.1847	0.9443	0.5560
Epoch:34.0	0.1855	0.9457	0.5484
Epoch:35.0	0.1841	0.9386	0.5472
Epoch:36.0	0.1763	0.9439	0.5535
Epoch:37.0	0.1721	0.9485	0.5472
Epoch:38.0	0.2160	0.9478	0.5484
Epoch:39.0	0.5019	0.8896	0.4956
Epoch:40.0	0.1981	0.9404	0.5308
Epoch:41.0	0.1851	0.9357	0.5384
Epoch:42.0	0.2204	0.9464	0.5321
Epoch:43.0	0.2486	0.9223	0.5258
Epoch:44.0	0.1974	0.9354	0.5308
Epoch:45.0	0.1724	0.9478	0.5333
Epoch:46.0	0.1623	0.9457	0.5396
Epoch:47.0	0.1513	0.9507	0.5321
Epoch:48.0	0.1399	0.9524	0.5220
Epoch:49.0	0.1329	0.9553	0.5447
Epoch:50.0	0.1345	0.9578	0.5447
Epoch:51.0	0.1380	0.9588	0.5522
Epoch:52.0	0.1310	0.9556	0.5459
Epoch:53.0	0.1392	0.9556	0.5358
Epoch:54.0	0.1502	0.9617	0.5384
Epoch:55.0	0.1409	0.9535	0.5371
Epoch:56.0	0.1350	0.9627	0.5296
Epoch:57.0	0.1507	0.9521	0.5296
Epoch:58.0	0.0996	0.9652	0.5610
Epoch:59.0	0.1167	0.9620	0.5384
Epoch:60.0	0.1074	0.9649	0.5623
Epoch:61.0	0.1166	0.9641	0.5333
Epoch:62.0	0.1985	0.9602	0.5270
Epoch:63.0	0.2550	0.9350	0.5019
Epoch:64.0	0.1255	0.9613	0.5346
Epoch:65.0	0.1258	0.9620	0.5245
Epoch:66.0	0.1181	0.9677	0.5245
Epoch:67.0	0.1172	0.9659	0.5421
Epoch:68.0	0.1013	0.9709	0.5660
Epoch:69.0	0.1055	0.9666	0.5522
Epoch:70.0	0.1180	0.9585	0.5346
Epoch:71.0	0.0930	0.9705	0.5434
Epoch:72.0	0.0981	0.9727	0.5459
Epoch:73.0	0.1097	0.9681	0.5233
Epoch:74.0	0.1054	0.9677	0.5459
Epoch:75.0	0.0975	0.9695	0.5308
Epoch:76.0	0.0920	0.9730	0.5421
Epoch:77.0	0.1095	0.9641	0.5119
Epoch:78.0	0.1095	0.9649	0.5333
Epoch:79.0	0.0801	0.9762	0.5522
Epoch:80.0	0.1063	0.9691	0.5497
Epoch:81.0	0.1004	0.9670	0.5447
Epoch:82.0	0.0788	0.9744	0.5459
Epoch:83.0	0.1456	0.9663	0.5409
Epoch:84.0	0.1401	0.9546	0.5308
Epoch:85.0	0.0990	0.9663	0.5384
Epoch:86.0	0.0877	0.9716	0.5472
Epoch:87.0	0.0908	0.9737	0.5358
Epoch:88.0	0.0831	0.9723	0.5371
Epoch:89.0	0.0911	0.9720	0.5509
Epoch:90.0	0.0732	0.9787	0.5333
Epoch:91.0	0.0830	0.9734	0.5258
Epoch:92.0	0.0960	0.9727	0.5484
Epoch:93.0	0.0847	0.9734	0.5371
Epoch:94.0	0.0790	0.9773	0.5358
Epoch:95.0	0.0804	0.9773	0.5409
Epoch:96.0	0.0767	0.9744	0.5170
Epoch:97.0	0.0760	0.9741	0.5472
Epoch:98.0	0.0781	0.9773	0.5421
Epoch:99.0	0.0768	0.9752	0.5245
Epoch:100.0	0.0790	0.9727	0.5346
Epoch:101.0	0.0845	0.9776	0.5321
Epoch:102.0	0.0780	0.9744	0.5585
Epoch:103.0	0.0664	0.9826	0.5384
Epoch:104.0	0.0580	0.9812	0.5409
Epoch:105.0	0.0819	0.9744	0.5497
Epoch:106.0	0.0627	0.9823	0.5396
Epoch:107.0	0.0656	0.9808	0.5447
Epoch:108.0	0.0753	0.9737	0.5358
