Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:133.0	1.7073	0.5328	0.3396
Epoch:134.0	1.7422	0.5414	0.3371
Epoch:135.0	1.7931	0.5414	0.3346
Epoch:136.0	1.7156	0.5346	0.3434
Epoch:137.0	1.7218	0.5385	0.3208
Epoch:138.0	1.6928	0.5442	0.3572
Epoch:139.0	1.7467	0.5375	0.3384
Epoch:140.0	1.7045	0.5335	0.3560
Epoch:141.0	1.6870	0.5357	0.3434
Epoch:142.0	1.7871	0.5346	0.3421
Epoch:143.0	1.7250	0.5460	0.3623
Epoch:144.0	1.6782	0.5449	0.3296
Epoch:145.0	1.6992	0.5453	0.3522
Epoch:146.0	1.6814	0.5634	0.3308
Epoch:147.0	1.7064	0.5399	0.3447
Epoch:148.0	1.6508	0.5371	0.3459
Epoch:149.0	1.7146	0.5453	0.3522
Epoch:150.0	1.6849	0.5410	0.3648
Epoch:151.0	1.6634	0.5485	0.3660
Epoch:152.0	1.6900	0.5566	0.3560
Epoch:153.0	1.6341	0.5467	0.3333
Epoch:154.0	1.6784	0.5570	0.3396
Epoch:155.0	1.6565	0.5616	0.3270
Epoch:156.0	1.7515	0.5477	0.3396
Epoch:157.0	1.7127	0.5392	0.3509
Epoch:158.0	1.7604	0.5538	0.3459
Epoch:159.0	1.6378	0.5602	0.3484
Epoch:160.0	1.5927	0.5715	0.3421
Epoch:161.0	1.6401	0.5584	0.3698
Epoch:162.0	1.7409	0.5488	0.3673
Epoch:163.0	1.6608	0.5683	0.3711
Epoch:164.0	1.6487	0.5541	0.3409
Epoch:165.0	1.6301	0.5538	0.3296
Epoch:166.0	1.6779	0.5648	0.3459
Epoch:167.0	1.6176	0.5559	0.3572
Epoch:168.0	1.6252	0.5687	0.3660
Epoch:169.0	1.5694	0.5666	0.3648
Epoch:170.0	1.5922	0.5705	0.3660
Epoch:171.0	1.5581	0.5740	0.3497
Epoch:172.0	1.6272	0.5538	0.3824
Epoch:173.0	1.5652	0.5722	0.3761
Epoch:174.0	1.6283	0.5634	0.3799
Epoch:175.0	1.6657	0.5637	0.3497
Epoch:176.0	1.5755	0.5793	0.3648
