Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:1.0	2.8696	0.3504	0.4201
Epoch:2.0	1.3566	0.6496	0.4503
Epoch:3.0	1.4540	0.6581	0.4415
Epoch:4.0	1.0844	0.7061	0.4679
Epoch:5.0	0.9992	0.7270	0.4956
Epoch:6.0	0.8940	0.7586	0.4818
Epoch:7.0	0.8452	0.7710	0.5006
Epoch:8.0	0.7278	0.7877	0.5082
Epoch:9.0	0.6379	0.8161	0.4969
Epoch:10.0	0.6018	0.8243	0.5044
Epoch:11.0	0.5576	0.8335	0.5258
Epoch:12.0	0.5309	0.8417	0.5296
Epoch:13.0	0.5343	0.8410	0.5082
Epoch:14.0	0.4907	0.8534	0.5082
Epoch:15.0	0.4908	0.8513	0.5308
Epoch:16.0	0.4594	0.8601	0.5220
Epoch:17.0	0.4407	0.8683	0.5119
Epoch:18.0	0.4059	0.8736	0.5321
Epoch:19.0	0.3671	0.8889	0.5346
Epoch:20.0	0.3886	0.8903	0.5057
Epoch:21.0	0.3821	0.8846	0.5208
Epoch:22.0	0.3260	0.9031	0.5258
Epoch:23.0	0.3286	0.8995	0.5597
Epoch:24.0	0.3227	0.9052	0.5220
Epoch:25.0	0.3804	0.8765	0.5233
Epoch:26.0	0.3202	0.9002	0.5333
Epoch:27.0	0.2782	0.9191	0.5258
Epoch:28.0	0.2624	0.9180	0.5157
Epoch:29.0	0.2670	0.9127	0.5321
Epoch:30.0	0.2686	0.9166	0.5245
Epoch:31.0	0.2681	0.9159	0.5447
Epoch:32.0	0.2659	0.9144	0.5283
Epoch:33.0	0.2408	0.9286	0.5434
Epoch:34.0	0.2438	0.9290	0.5509
Epoch:35.0	0.2450	0.9212	0.5358
Epoch:36.0	0.2182	0.9279	0.5409
Epoch:37.0	0.2224	0.9301	0.5396
Epoch:38.0	0.2951	0.9290	0.5421
Epoch:39.0	0.2999	0.9066	0.5182
Epoch:40.0	0.2382	0.9251	0.5371
Epoch:41.0	0.2350	0.9198	0.5296
Epoch:42.0	0.2249	0.9329	0.5547
Epoch:43.0	0.2135	0.9326	0.5119
Epoch:44.0	0.1939	0.9389	0.5384
Epoch:45.0	0.1853	0.9407	0.5459
Epoch:46.0	0.1940	0.9361	0.5358
Epoch:47.0	0.1928	0.9414	0.5396
Epoch:48.0	0.1867	0.9425	0.5371
Epoch:49.0	0.2002	0.9393	0.5472
Epoch:50.0	0.1662	0.9478	0.5497
Epoch:51.0	0.1789	0.9418	0.5648
Epoch:52.0	0.1821	0.9443	0.5321
Epoch:53.0	0.1537	0.9528	0.5358
Epoch:54.0	0.1544	0.9517	0.5308
Epoch:55.0	0.1553	0.9482	0.5333
Epoch:56.0	0.1619	0.9428	0.5384
Epoch:57.0	0.1600	0.9460	0.5182
Epoch:58.0	0.1424	0.9531	0.5421
Epoch:59.0	0.1731	0.9471	0.5547
Epoch:60.0	0.1558	0.9546	0.5283
Epoch:61.0	0.1376	0.9574	0.5283
Epoch:62.0	0.1736	0.9485	0.5384
Epoch:63.0	0.1729	0.9443	0.5245
Epoch:64.0	0.1629	0.9514	0.5384
Epoch:65.0	0.1400	0.9553	0.5321
Epoch:66.0	0.1444	0.9553	0.5308
Epoch:67.0	0.1274	0.9599	0.5497
Epoch:68.0	0.1190	0.9645	0.5610
Epoch:69.0	0.1397	0.9553	0.5296
Epoch:70.0	0.1342	0.9553	0.5195
Epoch:71.0	0.1486	0.9567	0.5270
Epoch:72.0	0.1234	0.9606	0.5472
Epoch:73.0	0.1217	0.9620	0.5233
Epoch:74.0	0.1435	0.9567	0.5245
Epoch:75.0	0.1340	0.9563	0.5333
Epoch:76.0	0.1298	0.9560	0.5459
Epoch:77.0	0.1185	0.9617	0.5384
Epoch:78.0	0.1198	0.9610	0.5459
Epoch:79.0	0.1075	0.9663	0.5421
Epoch:80.0	0.1550	0.9563	0.5472
Epoch:81.0	0.1297	0.9588	0.5472
Epoch:82.0	0.1362	0.9613	0.5283
Epoch:83.0	0.1269	0.9610	0.5182
Epoch:84.0	0.1134	0.9645	0.5333
Epoch:85.0	0.1196	0.9610	0.5409
Epoch:86.0	0.1196	0.9563	0.5396
Epoch:87.0	0.1195	0.9627	0.5396
Epoch:88.0	0.1130	0.9641	0.5346
Epoch:89.0	0.1232	0.9606	0.5585
Epoch:90.0	0.1047	0.9681	0.5283
Epoch:91.0	0.1084	0.9681	0.5296
Epoch:92.0	0.1145	0.9624	0.5623
Epoch:93.0	0.1049	0.9666	0.5459
Epoch:94.0	0.1100	0.9659	0.5283
Epoch:95.0	0.1110	0.9638	0.5283
Epoch:96.0	0.1087	0.9670	0.5195
Epoch:97.0	0.1014	0.9677	0.5459
Epoch:98.0	0.1141	0.9641	0.5509
Epoch:99.0	0.1230	0.9627	0.5270
Epoch:100.0	0.1048	0.9656	0.5245
Epoch:101.0	0.1143	0.9631	0.5472
Epoch:102.0	0.1196	0.9610	0.5736
Epoch:103.0	0.0957	0.9709	0.5409
Epoch:104.0	0.1006	0.9645	0.5522
Epoch:105.0	0.0941	0.9673	0.5535
Epoch:106.0	0.0954	0.9716	0.5522
Epoch:107.0	0.0982	0.9681	0.5434
Epoch:108.0	0.1008	0.9741	0.5371
Epoch:109.0	0.1120	0.9663	0.5346
Epoch:110.0	0.1018	0.9673	0.5371
Epoch:111.0	0.0963	0.9698	0.5484
Epoch:112.0	0.1036	0.9645	0.5447
Epoch:113.0	0.0936	0.9730	0.5384
Epoch:114.0	0.0960	0.9684	0.5409
Epoch:115.0	0.1053	0.9677	0.5635
